index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
41,"Question: Zgodnie z Kodeksem cywilnym, w razie niewykonania lub nienale¿ytego wykonania zobowi¹zania kara umowna nale¿y siê wierzycielowi w zastrze¿onej na ten wypadek wysokoœci bez wzglêdu na wysokoœæ poniesionej szkody (wyrz¹dzonej nieumyœlnie); ¿¹danie odszkodowania przenosz¹cego wysokoœæ zastrze¿onej kary umownej: 
    
            a) nigdy nie jest dopuszczalne,
            b) zawsze jest dopuszczalne,
            c) nie jest dopuszczalne, chyba ¿e strony inaczej postanowi³y.
            ",C,art. 484 § 1 k.c. ,"OdpowiedŸ: c) nie jest dopuszczalne, chyba ¿e strony inaczej postanowi³y.

Wyjaœnienie: Zgodnie z art. 484 § 1 Kodeksu cywilnego, kara umowna jest zastrze¿ona na wypadek niewykonania lub nienale¿ytego wykonania zobowi¹zania i nale¿y siê wierzycielowi w zastrze¿onej wysokoœci bez wzglêdu na wysokoœæ poniesionej szkody. Jednak¿e, zgodnie z art. 484 § 1 zdanie drugie, wierzyciel nie mo¿e ¿¹daæ odszkodowania przewy¿szaj¹cego wysokoœæ zastrze¿onej kary umownej, chyba ¿e strony inaczej postanowi³y. Oznacza to, ¿e mo¿liwoœæ dochodzenia odszkodowania przewy¿szaj¹cego karê umown¹ musi byæ wyraŸnie przewidziana w umowie miêdzy stronami.

Podstawa prawna: Kodeks cywilny, art. 484 § 1.",True,True,[484]
42,"Question: Zgodnie z Kodeksem cywilnym, gdy wierzyciel zwalnia d³u¿nika z d³ugu, a d³u¿nik zwolnienie przyjmuje, zobowi¹zanie: 
    
            a) nie wygasa,
            b) przekszta³ca siê w naturalne,
            c) wygasa.
            ",C,art. 508 k.c. ,"OdpowiedŸ: c) wygasa.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, je¿eli wierzyciel zwalnia d³u¿nika z d³ugu, a d³u¿nik to zwolnienie przyjmuje, to zobowi¹zanie wygasa. Jest to forma umorzenia zobowi¹zania poprzez zwolnienie z d³ugu, które jest skuteczne, gdy obie strony wyra¿aj¹ na to zgodê. W takim przypadku d³u¿nik nie jest ju¿ zobowi¹zany do spe³nienia œwiadczenia, a wierzyciel traci prawo do jego dochodzenia.

Podstawa prawna: Art. 508 Kodeksu cywilnego, który stanowi: ""Zobowi¹zanie wygasa, je¿eli wierzyciel zwolni d³u¿nika z d³ugu, a d³u¿nik zwolnienie przyjmie.""",True,True,[508]
43,"Question: Zgodnie z Kodeksem cywilnym, je¿eli nie zosta³y zastrze¿one inne terminy, prawo pierwokupu mo¿na wykonaæ: 
    
            a) co do nieruchomoœci w ci¹gu miesi¹ca, a co do innych rzeczy - w ci¹gu tygodnia od otrzymania zawiadomienia o sprzeda¿y,
            b) co do nieruchomoœci w ci¹gu szeœciu miesiêcy, a co do innych rzeczy - w ci¹gu dwóch tygodni od otrzymania zawiadomienia o sprzeda¿y,
            c) co do nieruchomoœci w ci¹gu roku, a co do innych rzeczy - w ci¹gu miesi¹ca od otrzymania zawiadomienia o sprzeda¿y.
            ",A,art. 598 § 2 k.c. ,"OdpowiedŸ poprawna to: a) co do nieruchomoœci w ci¹gu miesi¹ca, a co do innych rzeczy - w ci¹gu tygodnia od otrzymania zawiadomienia o sprzeda¿y.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, prawo pierwokupu jest prawem, które umo¿liwia uprawnionemu nabycie rzeczy na warunkach okreœlonych w umowie sprzeda¿y zawartej przez w³aœciciela z osob¹ trzeci¹. Termin wykonania prawa pierwokupu jest ró¿ny w zale¿noœci od tego, czy dotyczy nieruchomoœci, czy innych rzeczy. 

Zgodnie z art. 596 Kodeksu cywilnego, je¿eli nie zastrze¿ono innych terminów, prawo pierwokupu co do nieruchomoœci mo¿na wykonaæ w ci¹gu miesi¹ca od dnia otrzymania zawiadomienia o sprzeda¿y, a co do innych rzeczy - w ci¹gu tygodnia od dnia otrzymania zawiadomienia o sprzeda¿y.

Podstawa prawna: Kodeks cywilny, art. 596.",True,False,[596]
44,"Question: Zgodnie z Kodeksem cywilnym, w razie odp³atnego zlecenia, je¿eli co innego nie wynika z umowy lub z przepisów szczególnych, wynagrodzenie nale¿y siê przyjmuj¹cemu zlecenie: 
    
            a) przed wykonaniem zlecenia,
            b) w trakcie wykonywania zlecenia, je¿eli tego za¿¹da,
            c) dopiero po wykonaniu zlecenia.
            ",C,art. 744 k.c. ,"OdpowiedŸ poprawna to: c) dopiero po wykonaniu zlecenia.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, w przypadku umowy zlecenia, je¿eli umowa nie stanowi inaczej, wynagrodzenie za wykonanie zlecenia nale¿y siê przyjmuj¹cemu zlecenie dopiero po jego wykonaniu. Jest to zasada ogólna dotycz¹ca umów o œwiadczenie us³ug, gdzie wynagrodzenie jest nale¿ne po wykonaniu us³ugi, chyba ¿e strony umówi³y siê inaczej.

Podstawa prawna: Art. 744 Kodeksu cywilnego (Dz.U. 1964 nr 16 poz. 93 z póŸn. zm.) stanowi, ¿e wynagrodzenie nale¿y siê przyjmuj¹cemu zlecenie dopiero po wykonaniu zlecenia, chyba ¿e umowa lub przepisy szczególne stanowi¹ inaczej.",True,True,[744]
45,"Question: Zgodnie z Kodeksem cywilnym, je¿eli sposób wynagrodzenia agenta nie zosta³ w umowie agencyjnej okreœlony: 
    
            a) nigdy nie nale¿y mu siê wynagrodzenie,
            b) nale¿y mu siê prowizja,
            c) nale¿y mu siê wynagrodzenie rycza³towe.
            ",B,art. 7581 § 1 k.c. ,"OdpowiedŸ: b) nale¿y mu siê prowizja.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, je¿eli w umowie agencyjnej nie okreœlono sposobu wynagrodzenia agenta, to agentowi nale¿y siê prowizja. Jest to zgodne z zasad¹, ¿e agentowi przys³uguje wynagrodzenie w formie prowizji od transakcji, które zosta³y zawarte dziêki jego dzia³aniom. Prowizja jest typowym sposobem wynagradzania agentów, poniewa¿ motywuje ich do aktywnego poszukiwania klientów i zawierania umów.

Podstawa prawna: Zgodnie z art. 758 § 1 Kodeksu cywilnego, je¿eli w umowie agencyjnej nie okreœlono sposobu wynagrodzenia, agentowi przys³uguje prowizja.",True,True,[758]
46,"Question: Zgodnie z Kodeksem cywilnym, testament sporz¹dzony w formie aktu notarialnego mo¿e zawieraæ: 
    
            a) rozrz¹dzenia maj¹tkiem tylko jednego spadkodawcy,
            b) ³¹czne rozrz¹dzenia maj¹tkiem wielu spadkodawców,
            c) wspólne rozrz¹dzenia maj¹tkiem osób pozostaj¹cych w zwi¹zku ma³¿eñskim.
            ",A,art. 942 k.c. ,"OdpowiedŸ: a) rozrz¹dzenia maj¹tkiem tylko jednego spadkodawcy.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, testament jest czynnoœci¹ prawn¹, która mo¿e byæ dokonana tylko przez jedn¹ osobê. Oznacza to, ¿e testament nie mo¿e zawieraæ rozrz¹dzeñ maj¹tkiem wiêcej ni¿ jednego spadkodawcy. Ka¿dy spadkodawca musi sporz¹dziæ swój w³asny testament. W polskim prawie cywilnym nie ma mo¿liwoœci sporz¹dzenia testamentu wspólnego, co oznacza, ¿e nie mo¿na w jednym testamencie zawrzeæ rozrz¹dzeñ maj¹tkiem wielu osób, nawet jeœli s¹ one ma³¿eñstwem.

Podstawa prawna: Art. 942 Kodeksu cywilnego stanowi, ¿e ""Testament mo¿e zawieraæ rozrz¹dzenia tylko jednego spadkodawcy."" Oznacza to, ¿e testament musi byæ indywidualnym aktem prawnym, dotycz¹cym tylko jednej osoby.",True,True,[942]
47,"Question: Zgodnie z Kodeksem cywilnym, przedmiotem zapisu windykacyjnego nie mo¿e byæ: 
    
            a) rzecz oznaczona co do to¿samoœci,
            b) niemaj¹tkowe prawo autorskie,
            c) przedsiêbiorstwo.
            ",B,art. 9811 § 2 k.c. ,"OdpowiedŸ: b) niemaj¹tkowe prawo autorskie.

Wyjaœnienie: Zapis windykacyjny, zgodnie z Kodeksem cywilnym, mo¿e dotyczyæ tylko rzeczy oznaczonych co do to¿samoœci, zbywalnych praw maj¹tkowych, przedsiêbiorstwa lub gospodarstwa rolnego, a tak¿e ustanowienia na rzecz zapisobiercy u¿ytkowania lub s³u¿ebnoœci. Niemaj¹tkowe prawa autorskie s¹ prawami osobistymi, które s¹ niezbywalne i nie mog¹ byæ przedmiotem zapisu windykacyjnego. 

Podstawa prawna: Zgodnie z art. 981^1 § 2 Kodeksu cywilnego, przedmiotem zapisu windykacyjnego mog¹ byæ rzeczy oznaczone co do to¿samoœci, zbywalne prawa maj¹tkowe, przedsiêbiorstwo lub gospodarstwo rolne, a tak¿e ustanowienie na rzecz zapisobiercy u¿ytkowania lub s³u¿ebnoœci. Niemaj¹tkowe prawa autorskie nie mieszcz¹ siê w tej kategorii, poniewa¿ s¹ niezbywalne.",True,True,[9811]
48,"Question: Zgodnie z Kodeksem cywilnym, spadkodawca mo¿e w testamencie powo³aæ wykonawcê testamentu; wykonawc¹ testamentu nie mo¿e byæ: 
    
            a) kto nie ma pe³nej zdolnoœci do czynnoœci prawnych,
            b) ¿aden spadkobierca,
            c) osoba wykonuj¹ca zawód adwokata, radcy prawnego, notariusza albo komornika
            ",A,art. 986 § 2 k.c. ,"OdpowiedŸ: a) kto nie ma pe³nej zdolnoœci do czynnoœci prawnych

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, wykonawc¹ testamentu mo¿e byæ osoba, która ma pe³n¹ zdolnoœæ do czynnoœci prawnych. Oznacza to, ¿e osoba taka musi byæ pe³noletnia i nie mo¿e byæ ubezw³asnowolniona. Osoba, która nie ma pe³nej zdolnoœci do czynnoœci prawnych, nie mo¿e byæ wykonawc¹ testamentu, poniewa¿ nie jest w stanie w pe³ni odpowiadaæ za swoje dzia³ania prawne. 

Artyku³ 986 Kodeksu cywilnego stanowi, ¿e spadkodawca mo¿e powo³aæ wykonawcê testamentu, ale nie precyzuje, kto nie mo¿e byæ wykonawc¹. Jednak¿e, zgodnie z ogólnymi zasadami prawa cywilnego, wykonawc¹ testamentu nie mo¿e byæ osoba, która nie ma pe³nej zdolnoœci do czynnoœci prawnych.

Artyku³ 1002 Kodeksu cywilnego mówi, ¿e wykonawca testamentu powinien mieæ pe³n¹ zdolnoœæ do czynnoœci prawnych, co wyklucza osoby niepe³noletnie lub ubezw³asnowolnione. 

Dlatego odpowiedzi¹ jest a) kto nie ma pe³nej zdolnoœci do czynnoœci prawnych.",True,True,"[986, 1002]"
49,"Question: Zgodnie z Kodeksem cywilnym, spadkobierca mo¿e przyj¹æ spadek b¹dŸ go odrzuciæ; oœwiadczenie o przyjêciu lub o odrzuceniu spadku z³o¿one pod warunkiem: 
    
            a) wywo³uje skutek z chwil¹ ziszczenia siê warunku,
            b) jest niewa¿ne,
            c) jest wa¿ne niezale¿nie od ziszczenia siê warunku.
            ",B,art. 1018 § 1 k.c. ,"OdpowiedŸ: b) jest niewa¿ne.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, oœwiadczenie o przyjêciu lub odrzuceniu spadku nie mo¿e byæ z³o¿one pod warunkiem ani z zastrze¿eniem terminu. Oznacza to, ¿e takie oœwiadczenie musi byæ bezwarunkowe i nie mo¿e byæ uzale¿nione od ¿adnych przysz³ych zdarzeñ. W przeciwnym razie, oœwiadczenie takie jest niewa¿ne.

Podstawa prawna: Art. 1018 § 1 Kodeksu cywilnego stanowi, ¿e ""Oœwiadczenie o przyjêciu lub o odrzuceniu spadku nie mo¿e byæ z³o¿one pod warunkiem ani z zastrze¿eniem terminu.""",True,True,[1018]
50,"Question: Zgodnie z Kodeksem cywilnym, spadkobierca ustawowy mo¿e przez umowê z przysz³ym spadkodawc¹ zrzec siê dziedziczenia po nim; umowa taka powinna byæ zawarta w formie: 
    
            a) dokumentowej,
            b) pisemnej z dat¹ pewn¹,
            c) aktu notarialnego.
            ",C,art. 1048 § 1 k.c. ,"OdpowiedŸ: c) aktu notarialnego.

Wyjaœnienie: Zgodnie z Kodeksem cywilnym, umowa o zrzeczenie siê dziedziczenia musi byæ zawarta w formie aktu notarialnego. Jest to wymóg formalny, który ma na celu zapewnienie, ¿e strony s¹ w pe³ni œwiadome skutków prawnych takiej umowy oraz ¿e umowa jest sporz¹dzona w sposób formalny i urzêdowy. Forma aktu notarialnego zapewnia równie¿, ¿e dokument jest trudny do podwa¿enia i ma wiêksz¹ moc dowodow¹.

Podstawa prawna: Kodeks cywilny, art. 1048. Artyku³ ten stanowi, ¿e ""Spadkobierca ustawowy mo¿e przez umowê z przysz³ym spadkodawc¹ zrzec siê dziedziczenia po nim. Umowa taka powinna byæ zawarta w formie aktu notarialnego.""",True,True,[1048]
51,"Question: Zgodnie z ustaw¹ o prawie autorskim i prawach pokrewnych, przedmiotem prawa autorskiego s¹ miêdzy innymi: 
    
            a) urzêdowe dokumenty, materia³y, znaki i symbole,
            b) utwory wzornictwa przemys³owego,
            c) proste informacje prasowe.
            ",B,art. 1 ust. 2 pkt 5 ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych ,"Poprawna odpowiedŸ to: b) utwory wzornictwa przemys³owego.

Wyjaœnienie:

Zgodnie z ustaw¹ o prawie autorskim i prawach pokrewnych, przedmiotem prawa autorskiego s¹ utwory, które s¹ przejawem dzia³alnoœci twórczej o indywidualnym charakterze, ustalone w jakiejkolwiek postaci, niezale¿nie od wartoœci, przeznaczenia i sposobu wyra¿enia. Utwory wzornictwa przemys³owego, jako przejawy dzia³alnoœci twórczej, mog¹ byæ objête ochron¹ prawnoautorsk¹, o ile spe³niaj¹ te kryteria.

Natomiast:

- Urzêdowe dokumenty, materia³y, znaki i symbole nie s¹ przedmiotem prawa autorskiego zgodnie z art. 4 pkt 2 ustawy o prawie autorskim i prawach pokrewnych.
- Proste informacje prasowe równie¿ nie s¹ przedmiotem prawa autorskiego zgodnie z art. 4 pkt 4 tej samej ustawy.

Podstawa prawna: Ustawa o prawie autorskim i prawach pokrewnych, art. 1 ust. 1 oraz art. 4.",True,True,"[1, 4]"
52,"Question: Zgodnie z ustaw¹ o prawie autorskim i prawach pokrewnych, je¿eli twórca nie dostarczy³ utworu w przewidzianym terminie (i niedostarczenie tego utworu jest nastêpstwem okolicznoœci, za które twórca ponosi odpowiedzialnoœæ), zamawiaj¹cy: 
    
            a) mo¿e umowê wypowiedzieæ bez wyznaczania twórcy dodatkowego terminu na dostarczenie utworu,
            b) mo¿e od umowy odst¹piæ bez wyznaczania twórcy dodatkowego terminu na dostarczenie utworu,
            c) mo¿e wyznaczyæ twórcy odpowiedni dodatkowy termin z zagro¿eniem odst¹pienia od umowy, a po jego bezskutecznym up³ywie mo¿e od umowy odst¹piæ.
            ",C,art. 54 ust. 2 ustawy z dnia 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych ,"OdpowiedŸ: c) mo¿e wyznaczyæ twórcy odpowiedni dodatkowy termin z zagro¿eniem odst¹pienia od umowy, a po jego bezskutecznym up³ywie mo¿e od umowy odst¹piæ.

Wyjaœnienie: Zgodnie z przepisami prawa cywilnego, w przypadku gdy d³u¿nik (w tym przypadku twórca) nie wykonuje zobowi¹zania w terminie, wierzyciel (zamawiaj¹cy) ma prawo wyznaczyæ d³u¿nikowi dodatkowy termin do wykonania zobowi¹zania z zagro¿eniem, ¿e w razie jego bezskutecznego up³ywu odst¹pi od umowy. Dopiero po bezskutecznym up³ywie tego dodatkowego terminu zamawiaj¹cy mo¿e skutecznie odst¹piæ od umowy. Takie rozwi¹zanie ma na celu danie d³u¿nikowi ostatniej szansy na wykonanie zobowi¹zania i unikniêcie negatywnych konsekwencji zwi¹zanych z odst¹pieniem od umowy.

Podstawa prawna: Art. 491 § 1 Kodeksu cywilnego, który stanowi, ¿e je¿eli d³u¿nik opóŸnia siê ze spe³nieniem œwiadczenia, wierzyciel mo¿e wyznaczyæ mu odpowiedni termin do wykonania z zagro¿eniem, ¿e w razie bezskutecznego up³ywu tego terminu bêdzie uprawniony do odst¹pienia od umowy.",True,False,[491]
53,"Question: Zgodnie z ustaw¹ o ksiêgach wieczystych i hipotece, do powstania hipoteki umownej: 
    
            a) wystarczaj¹ce jest z³o¿enie wniosku o wpis hipoteki w ksiêdze wieczystej,
            b) niezbêdny jest wpis hipoteki w ksiêdze wieczystej,
            c) wystarczaj¹ce jest zawarcie umowy o ustanowieniu hipoteki.
            ",B,art. 67 ustawy z dnia 6 lipca 1982 r. o ksiêgach wieczystych i hipotece ,"OdpowiedŸ: b) niezbêdny jest wpis hipoteki w ksiêdze wieczystej.

Wyjaœnienie: Zgodnie z ustaw¹ o ksiêgach wieczystych i hipotece, hipoteka umowna powstaje dopiero z chwil¹ dokonania wpisu w ksiêdze wieczystej. Samo zawarcie umowy o ustanowieniu hipoteki nie jest wystarczaj¹ce do jej powstania. Wpis do ksiêgi wieczystej ma charakter konstytutywny, co oznacza, ¿e bez tego wpisu hipoteka nie istnieje. 

Podstawa prawna: Zgodnie z art. 67 ustawy z dnia 6 lipca 1982 r. o ksiêgach wieczystych i hipotece (Dz.U. z 2023 r. poz. 1464), hipoteka powstaje przez wpis do ksiêgi wieczystej.",True,True,[67]
54,"Question: Zgodnie z ustaw¹ o ksiêgach wieczystych i hipotece, hipoteka zabezpiecza mieszcz¹ce siê w sumie hipoteki: 
    
            a) roszczenia o nieprzedawnione odsetki oraz o przyznane koszty postêpowania, jak równie¿ inne nieprzedawnione roszczenia o œwiadczenia uboczne, je¿eli zosta³y wymienione w dokumencie stanowi¹cym podstawê wpisu hipoteki do ksiêgi wieczystej,
            b) wy³¹cznie roszczenia o odsetki oraz o przyznane koszty postêpowania,
            c) wy³¹cznie roszczenia o œwiadczenia uboczne, je¿eli zosta³y wymienione w dokumencie stanowi¹cym podstawê wpisu hipoteki do ksiêgi wieczystej.
            ",A,art. 69 i art. 77 zd. 2 ustawy z dnia 6 lipca 1982 r. o ksiêgach wieczystych i hipotece ,"OdpowiedŸ poprawna to: a) roszczenia o nieprzedawnione odsetki oraz o przyznane koszty postêpowania, jak równie¿ inne nieprzedawnione roszczenia o œwiadczenia uboczne, je¿eli zosta³y wymienione w dokumencie stanowi¹cym podstawê wpisu hipoteki do ksiêgi wieczystej.

Wyjaœnienie: Zgodnie z ustaw¹ o ksiêgach wieczystych i hipotece, hipoteka zabezpiecza nie tylko g³ówne roszczenie, ale równie¿ roszczenia o odsetki, koszty postêpowania oraz inne œwiadczenia uboczne, pod warunkiem ¿e s¹ one nieprzedawnione i zosta³y wymienione w dokumencie stanowi¹cym podstawê wpisu hipoteki do ksiêgi wieczystej. Oznacza to, ¿e hipoteka obejmuje szeroki zakres roszczeñ zwi¹zanych z zabezpieczonym d³ugiem, co jest istotne dla wierzyciela hipotecznego.

Podstawa prawna: Art. 68 ust. 2 ustawy z dnia 6 lipca 1982 r. o ksiêgach wieczystych i hipotece (Dz.U. z 2023 r. poz. 1465).",True,False,[68]
55,"Question: Zgodnie z ustaw¹ o ubezpieczeniach obowi¹zkowych, Ubezpieczeniowym Funduszu Gwarancyjnym i Polskim Biurze Ubezpieczycieli Komunikacyjnych, w przypadku op³acania sk³adki ubezpieczeniowej w ratach, niezap³acenie przez ubezpieczonego lub ubezpieczaj¹cego raty sk³adki w terminie oznaczonym przez zak³ad ubezpieczeñ: 
    
            a) powoduje ustanie odpowiedzialnoœci zak³adu ubezpieczeñ,
            b) powoduje ustanie odpowiedzialnoœci zak³adu ubezpieczeñ po 30 dniach od up³ywu terminu jej zap³aty,
            c) nie powoduje ustania odpowiedzialnoœci zak³adu ubezpieczeñ.
            ",C,"art. 12 ust. 2 ustawy z dnia 22 maja 2003 r. o ubezpieczeniach obowi¹zkowych, Ubezpieczeniowym Funduszu Gwarancyjnym i Polskim Biurze Ubezpieczycieli Komunikacyjnych ","OdpowiedŸ: b) powoduje ustanie odpowiedzialnoœci zak³adu ubezpieczeñ po 30 dniach od up³ywu terminu jej zap³aty.

Wyjaœnienie: Zgodnie z ustaw¹ o ubezpieczeniach obowi¹zkowych, Ubezpieczeniowym Funduszu Gwarancyjnym i Polskim Biurze Ubezpieczycieli Komunikacyjnych, w przypadku op³acania sk³adki ubezpieczeniowej w ratach, niezap³acenie raty sk³adki w terminie oznaczonym przez zak³ad ubezpieczeñ skutkuje ustaniem odpowiedzialnoœci zak³adu ubezpieczeñ po up³ywie 30 dni od terminu p³atnoœci, pod warunkiem ¿e zak³ad ubezpieczeñ wezwa³ ubezpieczaj¹cego do zap³aty z zagro¿eniem ustania odpowiedzialnoœci. 

Podstawa prawna: Art. 814 § 2 Kodeksu cywilnego, który stanowi, ¿e je¿eli sk³adka ubezpieczeniowa jest p³atna w ratach, a ubezpieczaj¹cy nie zap³aci³ w terminie kolejnej raty sk³adki, zak³ad ubezpieczeñ mo¿e wypowiedzieæ umowê z zachowaniem 7-dniowego terminu wypowiedzenia, chyba ¿e zaleg³a rata zostanie zap³acona przed up³ywem tego terminu. Jednak¿e, w przypadku ubezpieczeñ obowi¹zkowych, odpowiedzialnoœæ zak³adu ubezpieczeñ ustaje po up³ywie 30 dni od terminu p³atnoœci, je¿eli ubezpieczaj¹cy nie zap³aci³ raty sk³adki pomimo wezwania do zap³aty.",False,False,[814]
56,"Question: Zgodnie z ustaw¹ - Prawo wekslowe, zap³atê wekslu mo¿na zabezpieczyæ porêczeniem wekslowem (aval): 
    
            a) jedynie co do ca³oœci sumy wekslowej,
            b) jedynie co do czêœci sumy wekslowej,
            c) co do ca³oœci sumy wekslowej lub co do jej czêœci
            ",C,art. 30 ustawy z dnia 28 kwietnia 1936 r. – Prawo wekslowe ,"OdpowiedŸ: c) co do ca³oœci sumy wekslowej lub co do jej czêœci

Wyjaœnienie: Zgodnie z ustaw¹ - Prawo wekslowe, porêczenie wekslowe (aval) mo¿e byæ udzielone zarówno na ca³oœæ sumy wekslowej, jak i na jej czêœæ. Oznacza to, ¿e porêczyciel wekslowy mo¿e zobowi¹zaæ siê do zap³aty ca³ej kwoty wynikaj¹cej z weksla lub tylko jej czêœci, w zale¿noœci od ustaleñ miêdzy stronami.

Podstawa prawna: Zgodnie z art. 30 ustawy z dnia 28 kwietnia 1936 r. - Prawo wekslowe (Dz.U. z 1936 r. Nr 37, poz. 282 z póŸn. zm.), porêczenie wekslowe mo¿e byæ udzielone na ca³¹ sumê wekslow¹ lub na jej czêœæ. Artyku³ ten stanowi, ¿e porêczenie mo¿e byæ udzielone na ca³¹ sumê wekslow¹ lub na jej czêœæ, co oznacza, ¿e porêczyciel ma mo¿liwoœæ wyboru zakresu swojego zobowi¹zania.",True,True,[30]
57,"Question: Zgodnie z ustaw¹ - Prawo o stowarzyszeniach, je¿eli stowarzyszenie prowadzi dzia³alnoœæ gospodarcz¹, dochód z tej dzia³alnoœci stowarzyszenia s³u¿y realizacji celów statutowych i: 
    
            a) nie mo¿e byæ przeznaczony do podzia³u miêdzy jego cz³onków,
            b) mo¿e byæ przeznaczony do podzia³u miêdzy jego cz³onków,
            c) mo¿e byæ przeznaczony do podzia³u miêdzy jego cz³onków, je¿eli statut nie przewiduje inaczej.
            ",A,art. 34 ustawy z dnia 7 kwietnia 1989 r. – Prawo o stowarzyszeniach ,"OdpowiedŸ: a) nie mo¿e byæ przeznaczony do podzia³u miêdzy jego cz³onków.

Wyjaœnienie: Zgodnie z ustaw¹ z dnia 7 kwietnia 1989 r. - Prawo o stowarzyszeniach, stowarzyszenia mog¹ prowadziæ dzia³alnoœæ gospodarcz¹, ale dochód z tej dzia³alnoœci musi byæ przeznaczony na realizacjê celów statutowych stowarzyszenia. Dochód ten nie mo¿e byæ przeznaczony do podzia³u miêdzy cz³onków stowarzyszenia. Jest to zasada, która ma na celu zapewnienie, ¿e stowarzyszenia dzia³aj¹ w interesie publicznym i realizuj¹ swoje cele statutowe, a nie dla zysku swoich cz³onków.

Podstawa prawna: Art. 34 ust. 1 ustawy - Prawo o stowarzyszeniach, który stanowi, ¿e dochód z dzia³alnoœci gospodarczej stowarzyszenia s³u¿y realizacji celów statutowych i nie mo¿e byæ przeznaczony do podzia³u miêdzy jego cz³onków.",True,True,[34]
58,"Question: Zgodnie z ustaw¹ o spó³dzielniach mieszkaniowych, celem spó³dzielni mieszkaniowej jest zaspokajanie potrzeb mieszkaniowych i innych potrzeb cz³onków oraz ich rodzin, przez: 
    
            a) dostarczanie cz³onkom wy³¹cznie samodzielnych lokali mieszkalnych,
            b) dostarczanie cz³onkom samodzielnych lokali mieszkalnych lub domów jednorodzinnych, a tak¿e lokali o innym przeznaczeniu,
            c) zorganizowanie mo¿liwoœci wykorzystania posiadanych przez cz³onków œrodków finansowych na realizacjê inwestycji mieszkaniowej.
            ",B,art. 1 ust. 1 ustawy z dnia 15 grudnia 2000 r. o spó³dzielniach mieszkaniowych ,"OdpowiedŸ poprawna: b) dostarczanie cz³onkom samodzielnych lokali mieszkalnych lub domów jednorodzinnych, a tak¿e lokali o innym przeznaczeniu.

Wyjaœnienie: Zgodnie z ustaw¹ o spó³dzielniach mieszkaniowych, celem spó³dzielni mieszkaniowej jest zaspokajanie potrzeb mieszkaniowych i innych potrzeb cz³onków oraz ich rodzin. Obejmuje to nie tylko dostarczanie samodzielnych lokali mieszkalnych, ale tak¿e domów jednorodzinnych oraz lokali o innym przeznaczeniu, które mog¹ byæ wykorzystywane na cele inne ni¿ mieszkaniowe, np. u¿ytkowe. Spó³dzielnie mieszkaniowe mog¹ równie¿ prowadziæ dzia³alnoœæ gospodarcz¹ w zakresie zwi¹zanym z zaspokajaniem potrzeb mieszkaniowych swoich cz³onków.

Podstawa prawna: Ustawa z dnia 15 grudnia 2000 r. o spó³dzielniach mieszkaniowych, art. 1 ust. 1, który okreœla cele dzia³alnoœci spó³dzielni mieszkaniowych.",True,True,[1]
59,"Question: Zgodnie z ustaw¹ o spó³dzielniach mieszkaniowych, spó³dzielcze w³asnoœciowe prawo do lokalu jest: 
    
            a) prawem zbywalnym i przechodzi na spadkobierców,
            b) prawem niezbywalnym i nie przechodzi na spadkobierców,
            c) prawem zbywalnym, ale nigdy nie przechodzi na spadkobierców.
            ",A,art. 172 ust. 1 ustawy z dnia 15 grudnia 2000 r. o spó³dzielniach mieszkaniowych ,"OdpowiedŸ: a) prawem zbywalnym i przechodzi na spadkobierców.

Wyjaœnienie: Spó³dzielcze w³asnoœciowe prawo do lokalu jest prawem zbywalnym, co oznacza, ¿e mo¿e byæ przedmiotem obrotu, czyli mo¿na je sprzedaæ, darowaæ, zamieniæ itp. Ponadto, to prawo przechodzi na spadkobierców w przypadku œmierci osoby, która je posiada³a. Oznacza to, ¿e spadkobiercy mog¹ odziedziczyæ to prawo w ramach postêpowania spadkowego.

Podstawa prawna: Zgodnie z art. 17^2 ust. 1 ustawy z dnia 15 grudnia 2000 r. o spó³dzielniach mieszkaniowych (Dz.U. z 2021 r. poz. 1208), spó³dzielcze w³asnoœciowe prawo do lokalu jest prawem zbywalnym, dziedzicznym, podlegaj¹cym egzekucji i mog¹cym byæ przedmiotem hipoteki.",True,True,[17]
