index,question,correct_answer_letter,correct_answer_context,returned_answer,answer_judgment,context_judgment,context_extraction
30,"Question: Zgodnie z Kodeksem cywilnym, testament mo¿e zawieraæ rozrz¹dzenia:
    
            a) kilku osób, o ile zmar³y jednoczeœnie
            b) obojga ma³¿onków
            c) tylko jednego spadkodawcy.
            ",C,art. 942 k.c.,"OdpowiedŸ: **c) tylko jednego spadkodawcy.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, testament jest jednostronnym oœwiadczeniem woli, które mo¿e byæ sporz¹dzone przez jednego spadkodawcê. Artyku³ 949 Kodeksu cywilnego stanowi, ¿e testament jest aktem, w którym osoba (spadkodawca) wyra¿a swoj¹ wolê co do rozporz¹dzenia swoim maj¹tkiem na wypadek œmierci. Nie ma mo¿liwoœci, aby testament zawiera³ rozrz¹dzenia kilku osób, nawet jeœli zmar³y jednoczeœnie, ani te¿ nie mo¿e byæ sporz¹dzony przez oboje ma³¿onków w jednym dokumencie jako testament wspólny.

**Odpowiednie przepisy:**
- Art. 949 Kodeksu cywilnego: ""Testament jest jednostronnym oœwiadczeniem woli, które wyra¿a wolê spadkodawcy co do rozporz¹dzenia jego maj¹tkiem na wypadek œmierci."" 

Z tego wynika, ¿e odpowiedŸ c) jest jedyn¹ poprawn¹, poniewa¿ testament mo¿e byæ sporz¹dzony tylko przez jednego spadkodawcê.",True,False,[949]
31,"Question: Zgodnie z Kodeksem cywilnym, przedmiotem zapisu windykacyjnego mo¿e byæ:
    
            a) rzecz oznaczona tylko co do gatunku
            b) ogó³ praw i obowi¹zków wspólnika spó³ki kapita³owej
            c) rzecz oznaczona co do to¿samoœci.
            ",C,art. 9811 § 2 pkt 1 k.c.,"OdpowiedŸ: **c) rzecz oznaczona co do to¿samoœci.**

**Wyjaœnienie:**
Zapis windykacyjny, zgodnie z przepisami Kodeksu cywilnego, mo¿e dotyczyæ rzeczy oznaczonej co do to¿samoœci. Oznacza to, ¿e przedmiotem zapisu windykacyjnego mo¿e byæ konkretna rzecz, która jest indywidualnie okreœlona, a nie tylko okreœlona co do gatunku. Przyk³adem rzeczy oznaczonej co do to¿samoœci mo¿e byæ np. konkretna sztuka dzie³a sztuki, samochód o okreœlonym numerze rejestracyjnym itp.

Zgodnie z art. 981 Kodeksu cywilnego, zapis windykacyjny mo¿e dotyczyæ rzeczy oznaczonej co do to¿samoœci, co potwierdza, ¿e przedmiotem takiego zapisu nie mog¹ byæ rzeczy oznaczone tylko co do gatunku, ani ogó³ praw i obowi¹zków.

**Odniesienie do przepisów:**
- Art. 981 Kodeksu cywilnego: ""Zapis windykacyjny mo¿e dotyczyæ tylko rzeczy oznaczonej co do to¿samoœci.""",True,True,[981]
32,"Question: Zgodnie z Kodeksem cywilnym, je¿eli osoba powo³ana jako wykonawca testamentu nie chce tego obowi¹zku przyj¹æ, sk³ada odpowiednie oœwiadczenie:
    
            a) przed s¹dem albo notariuszem
            b) przed kierownikiem urzêdu stanu cywilnego
            c) wobec wójta (burmistrza, prezydenta miasta), starosty, marsza³ka województwa, sekretarza powiatu albo gminy.
            ",A,art. 987 k.c.,"OdpowiedŸ: **a) przed s¹dem albo notariuszem**

**Wyjaœnienie:**
Zgodnie z przepisami Kodeksu cywilnego, osoba powo³ana jako wykonawca testamentu, która nie chce przyj¹æ tego obowi¹zku, musi z³o¿yæ odpowiednie oœwiadczenie. Oœwiadczenie to powinno byæ z³o¿one przed s¹dem albo notariuszem. Zgodnie z art. 986 Kodeksu cywilnego, wykonawca testamentu mo¿e zrzec siê przyjêcia tego obowi¹zku w formie oœwiadczenia z³o¿onego przed s¹dem lub notariuszem. 

**Przypis do przepisów:**
- Art. 986 Kodeksu cywilnego: ""Wykonawca testamentu mo¿e zrzec siê przyjêcia tego obowi¹zku w drodze oœwiadczenia z³o¿onego przed s¹dem albo notariuszem."" 

W zwi¹zku z tym, odpowiedŸ a) jest poprawna, poniewa¿ wskazuje na w³aœciwe organy, przed którymi nale¿y z³o¿yæ oœwiadczenie o odmowie przyjêcia obowi¹zków wykonawcy testamentu.",True,False,[986]
33,"Question: Zgodnie z Kodeksem cywilnym, do chwili przyjêcia spadku spadkobierca:
    
            a) ponosi odpowiedzialnoœæ za d³ugi spadkowe tylko ze spadku
            b) nie ponosi odpowiedzialnoœci za d³ugi spadkowe
            c) ponosi odpowiedzialnoœæ za d³ugi spadkowe z ca³ego swego maj¹tku.
            ",A,art. 1030 k.c.,"OdpowiedŸ: **a) ponosi odpowiedzialnoœæ za d³ugi spadkowe tylko ze spadku.**

**Wyjaœnienie:**
Zgodnie z polskim prawem spadkowym, spadkobierca odpowiada za d³ugi spadkowe tylko do wysokoœci wartoœci nabytego spadku. Oznacza to, ¿e nie ponosi on odpowiedzialnoœci za d³ugi z ca³ego swojego maj¹tku, lecz tylko w granicach wartoœci spadku, który przyj¹³. W przypadku, gdy wartoœæ d³ugów przekracza wartoœæ spadku, spadkobierca nie jest zobowi¹zany do pokrywania ró¿nicy z w³asnych œrodków.

Zasady te reguluje Kodeks cywilny w artykule 1031, który stanowi, ¿e spadkobierca odpowiada za d³ugi spadkowe do wysokoœci wartoœci spadku, a tak¿e artyku³ 1032, który mówi o tym, ¿e spadkobierca mo¿e z³o¿yæ oœwiadczenie o przyjêciu spadku z dobrodziejstwem inwentarza, co dodatkowo ogranicza jego odpowiedzialnoœæ.

**Odpowiednie przepisy:**
- **Art. 1031 Kodeksu cywilnego:** ""Spadkobierca odpowiada za d³ugi spadkowe do wysokoœci wartoœci nabytego spadku.""
- **Art. 1032 Kodeksu cywilnego:** ""Spadkobierca, który przyj¹³ spadek z dobrodziejstwem inwentarza, odpowiada za d³ugi spadkowe tylko do wysokoœci wartoœci spadku.""",True,False,"[1031, 1032]"
34,"Question: Zgodnie z Kodeksem cywilnym, do chwili dzia³u spadku spadkobiercy:
    
            a) nie ponosz¹ odpowiedzialnoœci za d³ugi spadkowe
            b) ponosz¹ odpowiedzialnoœæ za d³ugi spadkowe w stosunku do wielkoœci udzia³ów
            c) ponosz¹ solidarn¹ odpowiedzialnoœæ za d³ugi spadkowe.
            ",C,art. 1034 § 1 k.c.,"OdpowiedŸ: **a) nie ponosz¹ odpowiedzialnoœci za d³ugi spadkowe.**

**Wyjaœnienie:**
Zgodnie z polskim prawem spadkowym, spadkobiercy nie ponosz¹ odpowiedzialnoœci za d³ugi spadkowe do chwili dzia³u spadku. Odpowiedzialnoœæ za d³ugi spadkowe spadkobierców jest ograniczona do wartoœci odziedziczonego maj¹tku. Oznacza to, ¿e spadkobiercy odpowiadaj¹ za d³ugi spadkowe tylko do wysokoœci wartoœci spadku, a nie ca³ym swoim maj¹tkiem. 

Zgodnie z art. 1031 Kodeksu cywilnego, spadkobiercy mog¹ przyj¹æ spadek w ca³oœci, w czêœci lub go odrzuciæ. W przypadku przyjêcia spadku, odpowiadaj¹ za d³ugi spadkowe, ale tylko do wartoœci spadku, co oznacza, ¿e nie ponosz¹ odpowiedzialnoœci za d³ugi, które przekraczaj¹ wartoœæ odziedziczonego maj¹tku.

**Odpowiednie przepisy:**
- Art. 1031 Kodeksu cywilnego: ""Spadkobierca, który przyj¹³ spadek, odpowiada za d³ugi spadkowe do wysokoœci wartoœci spadku.""",False,False,[1031]
29,"Question: Zgodnie z Kodeksem cywilnym, nie mo¿na czyniæ ze swego prawa u¿ytku, który by by³ sprzeczny ze spo³eczno-gospodarczym przeznaczeniem tego prawa lub z zasadami wspó³¿ycia spo³ecznego; takie dzia³anie lub zaniechanie uprawnionego:
    
            a) jest jednak¿e uwa¿ane za wykonywanie prawa i korzysta z ochrony
            b) nie jest uwa¿ane za wykonywanie prawa i nie korzysta z ochrony
            c) nie jest uwa¿ane za wykonywanie prawa, jednak¿e korzysta z ochrony
            ",B,art. 5 k.c.,"OdpowiedŸ: **b) nie jest uwa¿ane za wykonywanie prawa i nie korzysta z ochrony.**

**Wyjaœnienie:**
Zgodnie z art. 5 Kodeksu cywilnego, nie mo¿na czyniæ ze swojego prawa u¿ytku, który by³by sprzeczny ze spo³eczno-gospodarczym przeznaczeniem tego prawa lub z zasadami wspó³¿ycia spo³ecznego. Dzia³anie lub zaniechanie uprawnionego, które jest sprzeczne z tymi zasadami, nie jest uwa¿ane za wykonywanie prawa i nie korzysta z ochrony prawnej. Oznacza to, ¿e osoba, która dzia³a w sposób sprzeczny z tymi zasadami, nie mo¿e liczyæ na ochronê swoich dzia³añ w ramach prawa cywilnego.

**Odniesienie do przepisów:**
- Art. 5 Kodeksu cywilnego: ""Nie mo¿na czyniæ ze swego prawa u¿ytku, który by by³ sprzeczny ze spo³eczno-gospodarczym przeznaczeniem tego prawa lub z zasadami wspó³¿ycia spo³ecznego. Takie dzia³anie lub zaniechanie uprawnionego nie jest uwa¿ane za wykonywanie prawa i nie korzysta z ochrony.""",True,True,[5]
30,"Question: Zgodnie z Kodeksem cywilnym, ograniczon¹ zdolnoœæ do czynnoœci prawnych maj¹:
    
            a) osoby ubezw³asnowolnione ca³kowicie
            b) ma³oletni, którzy ukoñczyli lat dziesiêæ, oraz osoby ubezw³asnowolnione ca³kowicie
            c) ma³oletni, którzy ukoñczyli lat trzynaœcie, je¿eli nie zostali ubezw³asnowolnieni ca³kowicie, oraz osoby ubezw³asnowolnione czêœciowo
            ",C,art. 15 w zw. z art. 13 § 1 k.c.,"OdpowiedŸ: **c) ma³oletni, którzy ukoñczyli lat trzynaœcie, je¿eli nie zostali ubezw³asnowolnieni ca³kowicie, oraz osoby ubezw³asnowolnione czêœciowo.**

**Wyjaœnienie:**
Zgodnie z Kodeksem cywilnym, osoby maj¹ce ograniczon¹ zdolnoœæ do czynnoœci prawnych to ma³oletni, którzy ukoñczyli lat trzynaœcie, oraz osoby ubezw³asnowolnione czêœciowo. Oznacza to, ¿e ma³oletni, którzy osi¹gnêli wiek trzynastu lat, mog¹ podejmowaæ pewne czynnoœci prawne, ale w ograniczonym zakresie, a ich dzia³ania mog¹ wymagaæ zgody przedstawiciela ustawowego. Osoby ubezw³asnowolnione czêœciowo równie¿ maj¹ ograniczon¹ zdolnoœæ do czynnoœci prawnych, co oznacza, ¿e mog¹ dokonywaæ czynnoœci prawnych, ale równie¿ w pewnych granicach i z wymogiem zgody przedstawiciela.

Odpowiednie przepisy Kodeksu cywilnego to:
- **Art. 15**: ""Ograniczon¹ zdolnoœæ do czynnoœci prawnych maj¹ ma³oletni, którzy ukoñczyli lat trzynaœcie, oraz osoby ubezw³asnowolnione czêœciowo.""
- **Art. 12**: ""Nie maj¹ zdolnoœci do czynnoœci prawnych osoby, które nie ukoñczy³y lat trzynastu, oraz osoby ubezw³asnowolnione ca³kowicie.""

W zwi¹zku z tym, odpowiedŸ c) jest poprawna, poniewa¿ odnosi siê do osób, które rzeczywiœcie maj¹ ograniczon¹ zdolnoœæ do czynnoœci prawnych zgodnie z przepisami Kodeksu cywilnego.",True,True,"[15, 12]"
31,"Question: Zgodnie z Kodeksem cywilnym, prokura nie wygasa:
    
            a) wskutek wykreœlenia przedsiêbiorcy z Centralnej Ewidencji i Informacji o Dzia³alnoœci Gospodarczej albo z rejestru przedsiêbiorców Krajowego Rejestru S¹dowego
            b) ze œmierci¹ prokurenta
            c) w razie utraty przez przedsiêbiorcê zdolnoœci do czynnoœci prawnych
            ",C,art. 1097 § 4 k.c.,"OdpowiedŸ: **c) w razie utraty przez przedsiêbiorcê zdolnoœci do czynnoœci prawnych**

**Wyjaœnienie:**
Zgodnie z art. 1097 § 4 Kodeksu cywilnego, prokura nie wygasa w przypadku utraty przez przedsiêbiorcê zdolnoœci do czynnoœci prawnych. Oznacza to, ¿e nawet jeœli przedsiêbiorca traci zdolnoœæ do dzia³ania, prokura pozostaje w mocy, co jest istotne dla zapewnienia ci¹g³oœci dzia³ania przedsiêbiorstwa. Natomiast prokura wygasa w innych przypadkach, takich jak œmieræ prokurenta (art. 1097 § 3) czy wykreœlenie przedsiêbiorcy z rejestru (art. 1097 § 2).

**Podstawa prawna:**
- Art. 1097 Kodeksu cywilnego:
  - § 2: ""Prokura wygasa wskutek wykreœlenia przedsiêbiorcy z Centralnej Ewidencji i Informacji o Dzia³alnoœci Gospodarczej albo z rejestru przedsiêbiorców Krajowego Rejestru S¹dowego, a tak¿e og³oszenia upad³oœci, otwarcia likwidacji oraz przekszta³cenia przedsiêbiorcy.""
  - § 3: ""Prokura wygasa ze œmierci¹ prokurenta.""
  - § 4: ""Utrata przez przedsiêbiorcê zdolnoœci do czynnoœci prawnych nie powoduje wygaœniêcia prokury.""",True,True,[1097]
32,"Question: Zgodnie z Kodeksem cywilnym, po up³ywie terminu przedawnienia roszczenia maj¹tkowego biegn¹cego przeciwko osobie niebêd¹cej konsumentem:
    
            a) roszczenie to wygasa
            b) osoba ta mo¿e uchyliæ siê od jego zaspokojenia, chyba ¿e zrzeka siê korzystania z zarzutu przedawnienia; jednak¿e zrzeczenie siê zarzutu przedawnienia przed up³ywem terminu jest niewa¿ne
            c) osoba ta nie mo¿e byæ pozwana o to roszczenie; w takiej sytuacji s¹d odrzuca pozew
            ",B,art. 117 § 2 k.c.,"Poprawna odpowiedŸ to **b)** osoba ta mo¿e uchyliæ siê od jego zaspokojenia, chyba ¿e zrzeka siê korzystania z zarzutu przedawnienia; jednak¿e zrzeczenie siê zarzutu przedawnienia przed up³ywem terminu jest niewa¿ne.

### Wyjaœnienie:
Zgodnie z art. 117 § 2 Kodeksu cywilnego, po up³ywie terminu przedawnienia roszczenia maj¹tkowego, osoba, przeciwko której przys³uguje roszczenie, mo¿e uchyliæ siê od jego zaspokojenia. Oznacza to, ¿e d³u¿nik ma prawo powo³aæ siê na przedawnienie jako zarzut w przypadku, gdy wierzyciel dochodzi roszczenia po up³ywie terminu przedawnienia. Jednak¿e, jeœli d³u¿nik zrzeka siê korzystania z tego zarzutu przed up³ywem terminu przedawnienia, takie zrzeczenie jest niewa¿ne.

### Odniesienie do przepisów:
- **Art. 117 Kodeksu cywilnego**:
  - § 1. Z zastrze¿eniem wyj¹tków w ustawie przewidzianych, roszczenia maj¹tkowe ulegaj¹ przedawnieniu.
  - § 2. Po up³ywie terminu przedawnienia ten, przeciwko komu przys³uguje roszczenie, mo¿e uchyliæ siê od jego zaspokojenia, chyba ¿e zrzeka siê korzystania z zarzutu przedawnienia. Jednak¿e zrzeczenie siê zarzutu przedawnienia przed up³ywem terminu jest niewa¿ne.

Odpowiedzi a) i c) s¹ nieprawid³owe, poniewa¿:
- a) sugeruje, ¿e roszczenie wygasa, co jest nieprawdziwe, poniewa¿ przedawnienie nie powoduje wygaœniêcia roszczenia, a jedynie mo¿liwoœæ uchwa³y od jego zaspokojenia.
- c) stwierdza, ¿e osoba nie mo¿e byæ pozwana o to roszczenie, co jest b³êdne, poniewa¿ roszczenie nadal istnieje, a d³u¿nik mo¿e jedynie uchyliæ siê od jego zaspokojenia.",True,True,[117]
33,"Question: Zgodnie z Kodeksem cywilnym, koniec terminu przedawnienia przypada na ostatni dzieñ roku kalendarzowego, chyba ¿e termin przedawnienia jest krótszy ni¿:
    
            a) dwa lata
            b) trzy lata
            c) piêæ lat
            ",A,art. 118 zdanie drugie k.c.,"OdpowiedŸ: **a) dwa lata**

**Wyjaœnienie:**
Zgodnie z art. 118 Kodeksu cywilnego, koniec terminu przedawnienia przypada na ostatni dzieñ roku kalendarzowego, chyba ¿e termin przedawnienia jest krótszy ni¿ dwa lata. W takim przypadku termin przedawnienia koñczy siê w dniu, w którym roszczenie sta³o siê wymagalne, a nie na koniec roku kalendarzowego. 

Zatem, jeœli termin przedawnienia wynosi dwa lata lub wiêcej, to koñczy siê on na koniec roku kalendarzowego. Natomiast w przypadku, gdy termin przedawnienia jest krótszy ni¿ dwa lata, koñczy siê on w dniu wymagalnoœci roszczenia.

**Odniesienie do przepisów:**
- Art. 118 Kodeksu cywilnego: ""Koniec terminu przedawnienia przypada na ostatni dzieñ roku kalendarzowego, chyba ¿e termin przedawnienia jest krótszy ni¿ dwa lata.""",True,True,[118]
34,"Question: Zgodnie z Kodeksem cywilnym, posiadacz samoistny w z³ej wierze rzeczy ruchomej, niebêd¹cy jej w³aœcicielem:
    
            a) nabywa jej w³asnoœæ w drodze zasiedzenia, je¿eli posiada rzecz nieprzerwanie od lat trzech
            b) nabywa jej w³asnoœæ w drodze zasiedzenia, je¿eli posiada rzecz nieprzerwanie od lat piêciu
            c) nie mo¿e nabyæ jej w³asnoœci w drodze zasiedzenia
            ",C,art. 174 § 1 k.c.,"OdpowiedŸ: **c) nie mo¿e nabyæ jej w³asnoœci w drodze zasiedzenia.**

**Wyjaœnienie:**
Zgodnie z polskim Kodeksem cywilnym, posiadacz samoistny w z³ej wierze rzeczy ruchomej nie mo¿e nabyæ jej w³asnoœci w drodze zasiedzenia. Artyku³ 174 Kodeksu cywilnego stanowi, ¿e posiadacz rzeczy ruchomej nabywa w³asnoœæ, je¿eli posiada rzecz nieprzerwanie przez trzy lata jako posiadacz samoistny, chyba ¿e posiada w z³ej wierze. W przypadku posiadania w z³ej wierze, zasiedzenie nie jest mo¿liwe, co oznacza, ¿e posiadacz w z³ej wierze nie nabywa w³asnoœci rzeczy, niezale¿nie od d³ugoœci posiadania.

**Odpowiedni przepis:**
- Art. 174 § 1 Kodeksu cywilnego: ""Posiadacz rzeczy ruchomej niebêd¹cy jej w³aœcicielem nabywa w³asnoœæ, je¿eli posiada rzecz nieprzerwanie od lat trzech jako posiadacz samoistny, chyba ¿e posiada w z³ej wierze.""",True,True,[174]
35,"Question: Zgodnie z Kodeksem cywilnym, je¿eli rzecz (niebêd¹c¹ zabytkiem lub materia³em archiwalnym) znaleziono w takich okolicznoœciach, ¿e poszukiwanie w³aœciciela by³oby oczywiœcie bezcelowe, a znalazca nie jest w³aœcicielem nieruchomoœci, na której rzecz zosta³a znaleziona, rzecz znaleziona staje siê:
    
            a) wy³¹czn¹ w³asnoœci¹ znalazcy
            b) wy³¹czn¹ w³asnoœci¹ w³aœciciela nieruchomoœci, na której rzecz zosta³a znaleziona
            c) przedmiotem wspó³w³asnoœci w czêœciach u³amkowych znalazcy i w³aœciciela nieruchomoœci, na której rzecz zosta³a znaleziona
            ",C,art. 189 k.c.,"OdpowiedŸ: **c) przedmiotem wspó³w³asnoœci w czêœciach u³amkowych znalazcy i w³aœciciela nieruchomoœci, na której rzecz zosta³a znaleziona.**

**Wyjaœnienie:**
Zgodnie z art. 189 Kodeksu cywilnego, je¿eli rzecz zosta³a znaleziona w okolicznoœciach, które sprawiaj¹, ¿e poszukiwanie w³aœciciela by³oby oczywiœcie bezcelowe, a znalazca nie jest w³aœcicielem nieruchomoœci, na której rzecz zosta³a znaleziona, to rzecz ta staje siê przedmiotem wspó³w³asnoœci w czêœciach u³amkowych zarówno znalazcy, jak i w³aœciciela nieruchomoœci. Oznacza to, ¿e obie te osoby maj¹ prawo do wspó³w³asnoœci tej rzeczy, co jest zgodne z zasadami wspó³w³asnoœci okreœlonymi w Kodeksie cywilnym.

**Przypisane przepisy:**
- **Art. 189 Kodeksu cywilnego**: ""Je¿eli rzecz znaleziono w takich okolicznoœciach, ¿e poszukiwanie w³aœciciela by³oby oczywiœcie bezcelowe, staje siê ona przedmiotem wspó³w³asnoœci w czêœciach u³amkowych znalazcy i w³aœciciela nieruchomoœci, na której rzecz zosta³a znaleziona.""",True,True,[189]
36,"Question: Zgodnie z Kodeksem cywilnym, nieruchomoœæ mo¿na obci¹¿yæ na rzecz w³aœciciela innej nieruchomoœci (nieruchomoœci w³adn¹cej) miêdzy innymi prawem, którego treœæ polega na tym, ¿e w³aœciciel nieruchomoœci w³adn¹cej mo¿e korzystaæ w oznaczonym zakresie z nieruchomoœci obci¹¿onej (s³u¿ebnoœæ gruntowa); taka s³u¿ebnoœæ:
    
            a) w ¿adnym wypadku nie mo¿e byæ nabyta przez zasiedzenie
            b) mo¿e byæ nabyta przez zasiedzenie tylko w wypadku, gdy polega na korzystaniu z trwa³ego i widocznego urz¹dzenia
            c) mo¿e byæ nabyta przez zasiedzenie niezale¿nie od tego, czy polega na korzystaniu z trwa³ego i widocznego urz¹dzenia
            ",B,art. 292 w zw. z art. 285 § 1 k.c.,"OdpowiedŸ: **b) mo¿e byæ nabyta przez zasiedzenie tylko w wypadku, gdy polega na korzystaniu z trwa³ego i widocznego urz¹dzenia.**

**Wyjaœnienie:**
Zgodnie z art. 292 Kodeksu cywilnego, s³u¿ebnoœæ gruntowa mo¿e byæ nabyta przez zasiedzenie tylko w przypadku, gdy korzystanie z niej polega na korzystaniu z trwa³ego i widocznego urz¹dzenia. Oznacza to, ¿e aby zasiedzenie s³u¿ebnoœci gruntowej mog³o mieæ miejsce, musi istnieæ fizyczna struktura, która jest widoczna i trwa³a, co u³atwia identyfikacjê korzystania z tej s³u¿ebnoœci przez uprawnionego.

OdpowiedŸ a) jest nieprawdziwa, poniewa¿ s³u¿ebnoœæ gruntowa mo¿e byæ nabyta przez zasiedzenie, ale tylko w okreœlonych warunkach. OdpowiedŸ c) jest równie¿ nieprawdziwa, poniewa¿ zasiedzenie s³u¿ebnoœci gruntowej nie jest mo¿liwe w ka¿dym przypadku, a jedynie w sytuacji, gdy korzystanie z niej odbywa siê poprzez trwa³e i widoczne urz¹dzenie.

**Podstawa prawna:**
- Art. 292 Kodeksu cywilnego: ""S³u¿ebnoœæ gruntowa mo¿e byæ nabyta przez zasiedzenie tylko w wypadku, gdy polega na korzystaniu z trwa³ego i widocznego urz¹dzenia.""",True,True,[292]
37,"Question: Zgodnie z Kodeksem cywilnym, je¿eli d³u¿nik jest zobowi¹zany do œwiadczenia rzeczy oznaczonych tylko co do gatunku, a jakoœæ rzeczy nie jest oznaczona przez w³aœciwe przepisy lub przez czynnoœæ prawn¹ ani nie wynika z okolicznoœci, d³u¿nik:
    
            a) mo¿e œwiadczyæ rzeczy dowolnej jakoœci
            b) powinien œwiadczyæ rzeczy œredniej jakoœci
            c) powinien œwiadczyæ rzeczy najlepszej jakoœci
            ",B,art. 357 k.c.,"OdpowiedŸ: **b) powinien œwiadczyæ rzeczy œredniej jakoœci**

**Wyjaœnienie:**
Zgodnie z art. 357 Kodeksu cywilnego, je¿eli d³u¿nik jest zobowi¹zany do œwiadczenia rzeczy oznaczonych tylko co do gatunku, a jakoœæ rzeczy nie jest oznaczona przez w³aœciwe przepisy lub przez czynnoœæ prawn¹ ani nie wynika z okolicznoœci, d³u¿nik powinien œwiadczyæ rzeczy œredniej jakoœci. Oznacza to, ¿e w przypadku braku szczegó³owych ustaleñ dotycz¹cych jakoœci, d³u¿nik nie ma swobody w wyborze jakoœci rzeczy, lecz jest zobowi¹zany do dostarczenia rzeczy, które odpowiadaj¹ standardom œredniej jakoœci w danym gatunku.

**Przypis do przepisów:**
- Art. 357 Kodeksu cywilnego: ""Je¿eli d³u¿nik jest zobowi¹zany do œwiadczenia rzeczy oznaczonych tylko co do gatunku, a jakoœæ rzeczy nie jest oznaczona przez w³aœciwe przepisy lub przez czynnoœæ prawn¹ ani nie wynika z okolicznoœci, d³u¿nik powinien œwiadczyæ rzeczy œredniej jakoœci.""",True,True,[357]
38,"Question: Zgodnie z Kodeksem cywilnym, zobowi¹zany do odszkodowania ponosi odpowiedzialnoœæ tylko za normalne nastêpstwa dzia³ania lub zaniechania, z którego szkoda wynik³a; w powy¿szych granicach, w braku odmiennego przepisu ustawy lub postanowienia umowy, naprawienie szkody obejmuje:
    
            a) jedynie straty, które poszkodowany poniós³
            b) jedynie korzyœci, które poszkodowany móg³by osi¹gn¹æ, gdyby mu szkody nie wyrz¹dzono
            c) straty, które poszkodowany poniós³, oraz korzyœci, które móg³by osi¹gn¹æ, gdyby mu szkody nie wyrz¹dzono
            ",C,art. 361 k.c.,"OdpowiedŸ: **c) straty, które poszkodowany poniós³, oraz korzyœci, które móg³by osi¹gn¹æ, gdyby mu szkody nie wyrz¹dzono.**

**Wyjaœnienie:**
Zgodnie z art. 361 Kodeksu cywilnego, zobowi¹zany do odszkodowania ponosi odpowiedzialnoœæ tylko za normalne nastêpstwa dzia³ania lub zaniechania, z którego szkoda wynik³a. W granicach tej odpowiedzialnoœci, w braku odmiennego przepisu ustawy lub postanowienia umowy, naprawienie szkody obejmuje zarówno straty, które poszkodowany poniós³, jak i korzyœci, które móg³by osi¹gn¹æ, gdyby mu szkody nie wyrz¹dzono. Oznacza to, ¿e odszkodowanie ma na celu przywrócenie poszkodowanego do stanu, w jakim by siê znajdowa³, gdyby szkoda nie mia³a miejsca, co obejmuje zarówno straty, jak i utracone korzyœci.

**Odniesienie do przepisów:**
- Art. 361 Kodeksu cywilnego: „§ 1. Zobowi¹zany do odszkodowania ponosi odpowiedzialnoœæ tylko za normalne nastêpstwa dzia³ania lub zaniechania, z którego szkoda wynik³a. § 2. W powy¿szych granicach, w braku odmiennego przepisu ustawy lub postanowienia umowy, naprawienie szkody obejmuje straty, które poszkodowany poniós³, oraz korzyœci, które móg³by osi¹gn¹æ, gdyby mu szkody nie wyrz¹dzono.”",True,True,[361]
39,"Question: Zgodnie z Kodeksem cywilnym, zobowi¹zanie (umowne) bezterminowe o charakterze ci¹g³ym wygasa po wypowiedzeniu przez d³u¿nika lub wierzyciela z zachowaniem terminów:
    
            a) umownych, a w razie braku takich terminów nie mo¿e wygasn¹æ
            b) umownych lub ustawowych, a w razie braku takich terminów nie mo¿e wygasn¹æ
            c) umownych, ustawowych lub zwyczajowych, a w razie braku takich terminów niezw³ocznie po wypowiedzeniu
            ",C,art. 3651 k.c.,"OdpowiedŸ: **c) umownych, ustawowych lub zwyczajowych, a w razie braku takich terminów niezw³ocznie po wypowiedzeniu.**

**Wyjaœnienie:**
Zgodnie z art. 365^1 Kodeksu cywilnego, zobowi¹zanie bezterminowe o charakterze ci¹g³ym wygasa po wypowiedzeniu przez d³u¿nika lub wierzyciela z zachowaniem terminów umownych, ustawowych lub zwyczajowych. W przypadku braku takich terminów, zobowi¹zanie wygasa niezw³ocznie po wypowiedzeniu. Oznacza to, ¿e strony umowy mog¹ ustaliæ w³asne terminy wypowiedzenia, ale jeœli ich nie ustal¹, to zobowi¹zanie wygasa natychmiast po dokonaniu wypowiedzenia.

**Podstawa prawna:**
- Art. 365^1 Kodeksu cywilnego: ""Zobowi¹zanie bezterminowe o charakterze ci¹g³ym wygasa po wypowiedzeniu przez d³u¿nika lub wierzyciela z zachowaniem terminów umownych, ustawowych lub zwyczajowych, a w razie braku takich terminów niezw³ocznie po wypowiedzeniu.""",True,True,[3651]
